"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
1.63,-3.148,-6.084
1.64,-3.160,-6.084
1.65,-3.148,-6.084
1.66,-3.151,-6.084
1.67,-3.154,-6.084
1.68,-3.160,-6.084
1.69,-3.163,-6.084
1.70,-3.151,-6.084
1.71,-3.151,-6.084
1.72,-3.151,-6.084
1.73,-3.151,-6.084
1.74,-3.157,-6.084
1.75,-3.151,-6.084
1.76,-3.145,-6.084
1.77,-3.145,-6.084
1.78,-3.145,-6.084
1.79,-3.148,-6.084
1.80,-3.160,-6.084
1.81,-3.145,-6.084
1.82,-3.148,-6.084
1.83,-3.145,-6.084
1.84,-3.145,-6.084
1.85,-3.160,-6.084
1.86,-3.148,-6.084
1.87,-3.148,-6.084
1.88,-3.148,-6.084
1.89,-3.148,-6.084
1.90,-3.160,-6.084
1.91,-3.151,-6.084
1.92,-3.148,-6.084
1.93,-3.151,-6.084
1.94,-3.151,-6.084
1.95,-3.163,-6.084
1.96,-3.160,-6.084
1.97,-3.148,-6.084
1.98,-3.154,-6.084
1.99,-3.157,-6.084
2.00,-3.157,-6.084
2.01,-3.163,-6.084
2.02,-3.145,-6.084
2.03,-3.145,-6.084
2.04,-3.145,-6.084
2.05,-3.148,-6.084
2.06,-3.160,-6.084
2.07,-3.148,-6.084
2.08,-3.145,-6.084
2.09,-3.145,-6.084
2.10,-3.148,-6.084
2.11,-3.160,-6.084
2.12,-3.148,-6.084
2.13,-3.148,-6.084
2.14,-3.148,-6.084
2.15,-3.148,-6.084
2.16,-3.160,-6.084
2.17,-3.154,-6.084
2.18,-3.148,-6.084
2.19,-3.148,-6.084
2.20,-3.148,-6.084
2.21,-3.157,-6.084
2.22,-3.160,-6.084
2.23,-3.154,-6.084
2.24,-3.154,-6.084
2.25,-3.154,-6.084
2.26,-3.157,-6.084
2.27,-3.166,-6.084
2.28,-3.145,-6.084
2.29,-3.148,-6.084
2.30,-3.148,-6.084
2.31,-3.145,-6.084
2.32,-3.160,-6.084
2.33,-3.148,-6.084
2.34,-3.148,-6.084
2.35,-3.148,-6.084
2.36,-3.148,-6.084
2.37,-3.160,-6.084
2.38,-3.148,-6.084
2.39,-3.148,-6.084
2.40,-3.148,-6.084
2.41,-3.151,-6.084
2.42,-3.166,-6.084
2.43,-3.148,-6.084
2.44,-3.151,-6.084
2.45,-3.151,-6.084
2.46,-3.154,-6.084
2.47,-3.166,-6.084
2.48,-3.151,-6.084
2.49,-3.157,-6.084
2.50,-3.154,-6.084
2.51,-3.160,-6.084
2.52,-3.172,-6.084
2.53,-3.145,-6.084
2.54,-3.145,-6.084
2.55,-3.148,-6.084
2.56,-3.148,-6.084
2.57,-3.160,-6.084
2.58,-3.148,-6.084
2.59,-3.145,-6.084
2.60,-3.148,-6.084
2.61,-3.148,-6.084
2.62,-3.160,-6.084
2.63,-3.148,-6.084
2.64,-3.148,-6.084
2.65,-3.151,-6.084
2.66,-3.151,-6.084
2.67,-3.157,-6.084
2.68,-3.148,-6.084
2.69,-3.151,-6.084
2.70,-3.151,-6.084
2.71,-3.166,-6.084
2.72,-3.151,-6.084
2.73,-3.151,-6.084
2.74,-3.157,-6.084
2.75,-3.160,-6.084
2.76,-3.172,-6.084
2.77,-3.154,-6.084
2.78,-3.157,-6.084
2.79,-3.157,-6.084
2.80,-3.154,-6.084
2.81,-3.160,-6.084
2.82,-3.148,-6.084
2.83,-3.151,-6.084
2.84,-3.148,-6.084
2.85,-3.157,-6.084
2.86,-3.151,-6.084
2.87,-3.148,-6.084
2.88,-3.148,-6.084
2.89,-3.148,-6.084
2.90,-3.160,-6.084
2.91,-3.148,-6.084
2.92,-3.148,-6.084
2.93,-3.151,-6.084
2.94,-3.151,-6.084
2.95,-3.166,-6.084
2.96,-3.151,-6.084
2.97,-3.151,-6.084
2.98,-3.154,-6.084
2.99,-3.163,-6.084
3.00,-3.157,-6.084
3.01,-3.157,-6.084
3.02,-3.160,-6.084
3.03,-3.160,-6.084
3.04,-3.172,-6.084
3.05,-3.157,-6.084
3.06,-3.157,-6.084
3.07,-3.151,-6.084
3.08,-3.160,-6.084
3.09,-3.151,-6.084
3.10,-3.148,-6.084
3.11,-3.148,-6.084
3.12,-3.148,-6.084
3.13,-3.160,-6.084
3.14,-3.151,-6.084
3.15,-3.148,-6.084
3.16,-3.151,-6.084
3.17,-3.163,-6.084
3.18,-3.148,-6.084
3.19,-3.148,-6.084
3.20,-3.151,-6.084
3.21,-3.157,-6.084
3.22,-3.163,-6.084
3.23,-3.154,-6.084
3.24,-3.151,-6.084
3.25,-3.154,-6.084
3.26,-3.172,-6.084
3.27,-3.154,-6.084
3.28,-3.160,-6.084
3.29,-3.160,-6.084
3.30,-3.169,-6.084
3.31,-3.157,-6.084
3.32,-3.151,-6.084
3.33,-3.151,-6.084
3.34,-3.151,-6.084
3.35,-3.157,-6.084
3.36,-3.148,-6.084
3.37,-3.151,-6.084
3.38,-3.151,-6.084
3.39,-3.166,-6.084
3.40,-3.151,-6.084
3.41,-3.151,-6.084
3.42,-3.151,-6.084
3.43,-3.163,-6.084
3.44,-3.151,-6.084
3.45,-3.154,-6.084
3.46,-3.151,-6.084
3.47,-3.160,-6.084
3.48,-3.151,-6.084
3.49,-3.157,-6.084
3.50,-3.154,-6.084
3.51,-3.166,-6.084
3.52,-3.151,-6.084
3.53,-3.160,-6.084
3.54,-3.160,-6.084
3.55,-3.169,-6.084
3.56,-3.157,-6.084
3.57,-3.160,-6.084
3.58,-3.157,-6.084
3.59,-3.163,-6.084
3.60,-3.151,-6.084
3.61,-3.148,-6.084
3.62,-3.151,-6.084
3.63,-3.160,-6.084
3.64,-3.148,-6.084
3.65,-3.151,-6.084
3.66,-3.151,-6.084
3.67,-3.166,-6.084
3.68,-3.148,-6.084
3.69,-3.151,-6.084
3.70,-3.151,-6.084
3.71,-3.166,-6.084
3.72,-3.154,-6.084
3.73,-3.154,-6.084
3.74,-3.154,-6.084
3.75,-3.166,-6.084
3.76,-3.151,-6.084
3.77,-3.151,-6.084
3.78,-3.157,-6.084
3.79,-3.172,-6.084
3.80,-3.157,-6.084
3.81,-3.160,-6.084
3.82,-3.163,-6.084
3.83,-3.172,-6.084
3.84,-3.160,-6.084
3.85,-3.160,-6.084
3.86,-3.157,-6.084
3.87,-3.151,-6.084
3.88,-3.151,-6.084
3.89,-3.151,-6.084
3.90,-3.163,-6.084
3.91,-3.151,-6.084
3.92,-3.151,-6.084
3.93,-3.151,-6.084
3.94,-3.166,-6.084
3.95,-3.151,-6.084
3.96,-3.148,-6.084
3.97,-3.151,-6.084
3.98,-3.157,-6.084
3.99,-3.157,-6.084
4.00,-3.151,-6.084
4.01,-3.166,-6.084
4.02,-3.151,-6.084
4.03,-3.157,-6.084
4.04,-3.157,-6.084
4.05,-3.166,-6.084
4.06,-3.154,-6.084
4.07,-3.157,-6.084
4.08,-3.169,-6.084
4.09,-3.157,-6.084
4.10,-3.163,-6.084
4.11,-3.166,-6.084
4.12,-3.172,-6.084
4.13,-3.160,-6.084
4.14,-3.163,-6.084
4.15,-3.169,-6.084
4.16,-3.154,-6.084
4.17,-3.151,-6.084
4.18,-3.154,-6.084
4.19,-3.166,-6.084
4.20,-3.151,-6.084
4.21,-3.151,-6.084
4.22,-3.163,-6.084
4.23,-3.154,-6.084
4.24,-3.154,-6.084
4.25,-3.157,-6.084
4.26,-3.160,-6.084
4.27,-3.154,-6.084
4.28,-3.154,-6.084
4.29,-3.166,-6.084
4.30,-3.157,-6.084
4.31,-3.157,-6.084
4.32,-3.157,-6.084
4.33,-3.157,-6.084
4.34,-3.157,-6.084
4.35,-3.157,-6.084
4.36,-3.172,-6.084
4.37,-3.160,-6.084
4.38,-3.160,-6.084
4.39,-3.175,-6.084
4.40,-3.160,-6.084
4.41,-3.163,-6.084
4.42,-3.163,-6.084
4.43,-3.160,-6.084
4.44,-3.160,-6.084
4.45,-3.163,-6.084
4.46,-3.169,-6.084
4.47,-3.154,-6.084
4.48,-3.154,-6.084
4.49,-3.166,-6.084
4.50,-3.154,-6.084
4.51,-3.154,-6.084
4.52,-3.166,-6.084
4.53,-3.154,-6.084
4.54,-3.154,-6.084
4.55,-3.157,-6.084
4.56,-3.154,-6.084
4.57,-3.157,-6.084
4.58,-3.160,-6.084
4.59,-3.163,-6.084
4.60,-3.160,-6.084
4.61,-3.160,-6.084
4.62,-3.172,-6.084
4.63,-3.160,-6.084
4.64,-3.160,-6.084
4.65,-3.172,-6.084
4.66,-3.160,-6.084
4.67,-3.160,-6.084
4.68,-3.172,-6.084
4.69,-3.160,-6.084
4.70,-3.166,-6.084
4.71,-3.178,-6.084
4.72,-3.166,-6.084
4.73,-3.166,-6.084
4.74,-3.169,-6.084
4.75,-3.163,-6.084
4.76,-3.160,-6.084
4.77,-3.157,-6.084
4.78,-3.157,-6.084
4.79,-3.154,-6.084
4.80,-3.157,-6.084
4.81,-3.157,-6.084
4.82,-3.157,-6.084
4.83,-3.157,-6.084
4.84,-3.157,-6.084
4.85,-3.157,-6.084
4.86,-3.157,-6.084
4.87,-3.160,-6.084
4.88,-3.160,-6.084
4.89,-3.160,-6.084
4.90,-3.160,-6.084
4.91,-3.160,-6.084
4.92,-3.160,-6.084
4.93,-3.160,-6.084
4.94,-3.160,-6.084
4.95,-3.163,-6.084
4.96,-3.157,-6.084
4.97,-3.160,-6.084
4.98,-3.163,-6.084
4.99,-3.160,-6.084
5.00,-3.166,-6.084
5.01,-3.169,-6.084
5.02,-3.166,-6.084
5.03,-3.166,-6.084
5.04,-3.169,-6.084
5.05,-3.166,-6.084
5.06,-3.163,-6.084
5.07,-3.169,-6.084
5.08,-3.157,-6.084
5.09,-3.160,-6.084
5.10,-3.172,-6.084
5.11,-3.160,-6.084
5.12,-3.160,-6.084
5.13,-3.172,-6.084
5.14,-3.160,-6.084
5.15,-3.160,-6.084
5.16,-3.169,-6.084
5.17,-3.160,-6.084
5.18,-3.160,-6.084
5.19,-3.163,-6.084
5.20,-3.160,-6.084
5.21,-3.160,-6.084
5.22,-3.160,-6.084
5.23,-3.160,-6.084
5.24,-3.169,-6.084
5.25,-3.160,-6.084
5.26,-3.166,-6.084
5.27,-3.172,-6.084
5.28,-3.160,-6.084
5.29,-3.163,-6.084
5.30,-3.181,-6.084
5.31,-3.169,-6.084
5.32,-3.172,-6.084
5.33,-3.172,-6.084
5.34,-3.172,-6.084
5.35,-3.169,-6.084
5.36,-3.166,-6.084
5.37,-3.163,-6.084
5.38,-3.172,-6.084
5.39,-3.160,-6.084
5.40,-3.160,-6.084
5.41,-3.172,-6.084
5.42,-3.160,-6.084
5.43,-3.160,-6.084
5.44,-3.160,-6.084
5.45,-3.160,-6.084
5.46,-3.163,-6.084
5.47,-3.160,-6.084
5.48,-3.160,-6.084
5.49,-3.172,-6.084
5.50,-3.160,-6.084
5.51,-3.163,-6.084
5.52,-3.166,-6.084
5.53,-3.160,-6.084
5.54,-3.169,-6.084
5.55,-3.163,-6.084
5.56,-3.166,-6.084
5.57,-3.178,-6.084
5.58,-3.163,-6.084
5.59,-3.166,-6.084
5.60,-3.166,-6.084
5.61,-3.166,-6.084
5.62,-3.169,-6.084
5.63,-3.169,-6.084
5.64,-3.172,-6.084
5.65,-3.184,-6.084
5.66,-3.169,-6.084
5.67,-3.172,-6.084
5.68,-3.166,-6.084
5.69,-3.163,-6.084
5.70,-3.172,-6.084
5.71,-3.160,-6.084
5.72,-3.163,-6.084
5.73,-3.166,-6.084
5.74,-3.160,-6.084
5.75,-3.169,-6.084
5.76,-3.163,-6.084
5.77,-3.163,-6.084
5.78,-3.172,-6.084
5.79,-3.160,-6.084
5.80,-3.169,-6.084
5.81,-3.160,-6.084
5.82,-3.163,-6.084
5.83,-3.175,-6.084
5.84,-3.166,-6.084
5.85,-3.166,-6.084
5.86,-3.166,-6.084
5.87,-3.166,-6.084
5.88,-3.181,-6.084
5.89,-3.169,-6.084
5.90,-3.169,-6.084
5.91,-3.166,-6.084
5.92,-3.166,-6.084
5.93,-3.181,-6.084
5.94,-3.169,-6.084
5.95,-3.172,-6.084
5.96,-3.169,-6.084
5.97,-3.172,-6.084
5.98,-3.184,-6.084
5.99,-3.172,-6.084
6.00,-3.181,-6.084
6.01,-3.172,-6.084
6.02,-3.172,-6.084
6.03,-3.169,-6.084
6.04,-3.166,-6.084
6.05,-3.175,-6.084
6.06,-3.163,-6.084
6.07,-3.166,-6.084
6.08,-3.166,-6.084
6.09,-3.166,-6.084
6.10,-3.178,-6.084
6.11,-3.166,-6.084
6.12,-3.166,-6.084
6.13,-3.166,-6.084
6.14,-3.166,-6.084
6.15,-3.175,-6.084
6.16,-3.166,-6.084
6.17,-3.169,-6.084
6.18,-3.169,-6.084
6.19,-3.169,-6.084
6.20,-3.169,-6.084
6.21,-3.166,-6.084
6.22,-3.181,-6.084
6.23,-3.172,-6.084
6.24,-3.169,-6.084
6.25,-3.169,-6.084
6.26,-3.172,-6.084
6.27,-3.172,-6.084
6.28,-3.172,-6.084
6.29,-3.181,-6.084
6.30,-3.172,-6.084
6.31,-3.175,-6.084
6.32,-3.172,-6.084
6.33,-3.178,-6.084
6.34,-3.175,-6.084
6.35,-3.178,-6.084
6.36,-3.190,-6.084
6.37,-3.175,-6.084
6.38,-3.181,-6.084
6.39,-3.175,-6.084
6.40,-3.175,-6.084
6.41,-3.169,-6.084
6.42,-3.169,-6.084
6.43,-3.178,-6.084
6.44,-3.169,-6.084
6.45,-3.178,-6.084
6.46,-3.169,-6.084
6.47,-3.169,-6.084
6.48,-3.169,-6.084
6.49,-3.172,-6.084
6.50,-3.169,-6.084
6.51,-3.169,-6.084
6.52,-3.181,-6.084
6.53,-3.172,-6.084
6.54,-3.181,-6.084
6.55,-3.172,-6.084
6.56,-3.172,-6.084
6.57,-3.166,-6.084
6.58,-3.172,-6.084
6.59,-3.172,-6.084
6.60,-3.172,-6.084
6.61,-3.181,-6.084
6.62,-3.172,-6.084
6.63,-3.184,-6.084
6.64,-3.175,-6.084
6.65,-3.181,-6.084
6.66,-3.172,-6.084
6.67,-3.175,-6.084
6.68,-3.172,-6.084
6.69,-3.175,-6.084
6.70,-3.172,-6.084
6.71,-3.175,-6.084
6.72,-3.184,-6.084
6.73,-3.181,-6.084
6.74,-3.190,-6.084
6.75,-3.181,-6.084
6.76,-3.190,-6.084
6.77,-3.178,-6.084
6.78,-3.184,-6.084
6.79,-3.178,-6.084
6.80,-3.181,-6.084
6.81,-3.175,-6.084
6.82,-3.181,-6.084
6.83,-3.175,-6.084
6.84,-3.175,-6.084
6.85,-3.187,-6.084
6.86,-3.172,-6.084
6.87,-3.184,-6.084
6.88,-3.172,-6.084
6.89,-3.181,-6.084
6.90,-3.172,-6.084
6.91,-3.172,-6.084
6.92,-3.172,-6.084
6.93,-3.175,-6.084
6.94,-3.172,-6.084
6.95,-3.172,-6.084
6.96,-3.172,-6.084
6.97,-3.175,-6.084
6.98,-3.178,-6.084
6.99,-3.175,-6.084
7.00,-3.184,-6.084
7.01,-3.175,-6.084
7.02,-3.190,-6.084
7.03,-3.178,-6.084
7.04,-3.190,-6.084
7.05,-3.181,-6.084
7.06,-3.190,-6.084
7.07,-3.178,-6.084
7.08,-3.190,-6.084
7.09,-3.178,-6.084
7.10,-3.181,-6.084
7.11,-3.181,-6.084
7.12,-3.181,-6.084
7.13,-3.181,-6.084
7.14,-3.184,-6.084
7.15,-3.184,-6.084
7.16,-3.184,-6.084
7.17,-3.181,-6.084
7.18,-3.187,-6.084
7.19,-3.181,-6.084
7.20,-3.181,-6.084
7.21,-3.175,-6.084
7.22,-3.178,-6.084
7.23,-3.175,-6.084
7.24,-3.178,-6.084
7.25,-3.178,-6.084
7.26,-3.181,-6.084
7.27,-3.181,-6.084
7.28,-3.178,-6.084
7.29,-3.181,-6.084
7.30,-3.178,-6.084
7.31,-3.181,-6.084
7.32,-3.178,-6.084
7.33,-3.181,-6.084
7.34,-3.178,-6.084
7.35,-3.181,-6.084
7.36,-3.181,-6.084
7.37,-3.184,-6.084
7.38,-3.181,-6.084
7.39,-3.184,-6.084
7.40,-3.181,-6.084
7.41,-3.184,-6.084
7.42,-3.184,-6.084
7.43,-3.184,-6.084
7.44,-3.184,-6.084
7.45,-3.184,-6.084
7.46,-3.184,-6.084
7.47,-3.184,-6.084
7.48,-3.184,-6.084
7.49,-3.184,-6.084
7.50,-3.190,-6.084
7.51,-3.184,-6.084
7.52,-3.193,-6.084
7.53,-3.190,-6.084
7.54,-3.196,-6.084
7.55,-3.190,-6.084
7.56,-3.193,-6.084
7.57,-3.190,-6.084
7.58,-3.190,-6.084
7.59,-3.181,-6.084
7.60,-3.181,-6.084
7.61,-3.181,-6.084
7.62,-3.181,-6.084
7.63,-3.181,-6.084
7.64,-3.187,-6.084
7.65,-3.184,-6.084
7.66,-3.193,-6.084
7.67,-3.184,-6.084
7.68,-3.196,-6.084
7.69,-3.184,-6.084
7.70,-3.196,-6.084
7.71,-3.184,-6.084
7.72,-3.196,-6.084
7.73,-3.184,-6.084
7.74,-3.193,-6.084
7.75,-3.187,-6.084
7.76,-3.184,-6.084
7.77,-3.187,-6.084
7.78,-3.184,-6.084
7.79,-3.187,-6.084
7.80,-3.184,-6.084
7.81,-3.190,-6.084
7.82,-3.187,-6.084
7.83,-3.193,-6.084
7.84,-3.190,-6.084
7.85,-3.199,-6.084
7.86,-3.193,-6.084
7.87,-3.202,-6.084
7.88,-3.193,-6.084
7.89,-3.196,-6.084
7.90,-3.196,-6.084
7.91,-3.193,-6.084
7.92,-3.196,-6.084
7.93,-3.196,-6.084
7.94,-3.199,-6.084
7.95,-3.199,-6.084
7.96,-3.196,-6.084
7.97,-3.196,-6.084
7.98,-3.208,-6.084
7.99,-3.193,-6.084
8.00,-3.211,-6.084
8.01,-3.193,-6.084
8.02,-3.196,-6.084
8.03,-3.190,-6.084
8.04,-3.190,-6.084
8.05,-3.193,-6.084
8.06,-3.193,-6.084
8.07,-3.193,-6.084
8.08,-3.193,-6.084
8.09,-3.202,-6.084
8.10,-3.190,-6.084
8.11,-3.205,-6.084
8.12,-3.193,-6.084
8.13,-3.193,-6.084
8.14,-3.193,-6.084
8.15,-3.193,-6.084
8.16,-3.193,-6.084
8.17,-3.193,-6.084
8.18,-3.205,-6.084
8.19,-3.196,-6.084
8.20,-3.208,-6.084
8.21,-3.196,-6.084
8.22,-3.196,-6.084
8.23,-3.199,-6.084
8.24,-3.196,-6.084
8.25,-3.199,-6.084
8.26,-3.196,-6.084
8.27,-3.208,-6.084
8.28,-3.196,-6.084
8.29,-3.208,-6.084
8.30,-3.199,-6.084
8.31,-3.196,-6.084
8.32,-3.202,-6.084
8.33,-3.205,-6.084
8.34,-3.217,-6.084
8.35,-3.208,-6.084
8.36,-3.220,-6.084
8.37,-3.208,-6.084
8.38,-3.208,-6.084
8.39,-3.208,-6.084
8.40,-3.205,-6.084
8.41,-3.205,-6.084
8.42,-3.199,-6.084
8.43,-3.211,-6.084
8.44,-3.199,-6.084
8.45,-3.199,-6.084
8.46,-3.202,-6.084
8.47,-3.199,-6.084
8.48,-3.205,-6.084
8.49,-3.202,-6.084
8.50,-3.220,-6.084
8.51,-3.205,-6.084
8.52,-3.202,-6.084
8.53,-3.205,-6.084
8.54,-3.205,-6.084
8.55,-3.214,-6.084
8.56,-3.205,-6.084
8.57,-3.208,-6.084
8.58,-3.205,-6.084
8.59,-3.205,-6.084
8.60,-3.208,-6.084
8.61,-3.208,-6.084
8.62,-3.220,-6.084
8.63,-3.208,-6.084
8.64,-3.208,-6.084
8.65,-3.211,-6.084
8.66,-3.208,-6.081
8.67,-3.223,-6.084
8.68,-3.217,-6.084
8.69,-3.214,-6.078
8.70,-3.220,-6.084
8.71,-3.214,-6.075
8.72,-3.226,-6.081
8.73,-3.217,-6.072
8.74,-3.217,-6.069
8.75,-3.217,-6.081
8.76,-3.208,-6.069
8.77,-3.217,-6.072
8.78,-3.208,-6.063
8.79,-3.220,-6.075
8.80,-3.211,-6.084
8.81,-3.208,-6.075
8.82,-3.214,-6.075
8.83,-3.211,-6.069
8.84,-3.223,-6.072
8.85,-3.214,-6.084
8.86,-3.214,-6.060
8.87,-3.217,-6.060
8.88,-3.214,-6.054
8.89,-3.223,-6.054
8.90,-3.217,-6.063
8.91,-3.217,-6.048
8.92,-3.217,-6.051
8.93,-3.217,-6.048
8.94,-3.220,-6.048
8.95,-3.220,-6.060
8.96,-3.217,-6.042
8.97,-3.229,-6.048
8.98,-3.220,-6.048
8.99,-3.220,-6.039
9.00,-3.223,-6.048
9.01,-3.223,-6.036
9.02,-3.238,-6.039
9.03,-3.229,-6.045
9.04,-3.223,-6.033
9.05,-3.226,-6.039
9.06,-3.223,-6.030
9.07,-3.241,-6.033
9.08,-3.217,-6.039
9.09,-3.217,-6.027
9.10,-3.229,-6.027
9.11,-3.220,-6.030
9.12,-3.220,-6.033
9.13,-3.223,-6.039
9.14,-3.220,-6.030
9.15,-3.232,-6.039
9.16,-3.223,-6.045
9.17,-3.223,-6.030
9.18,-3.229,-6.033
9.19,-3.220,-6.018
9.20,-3.226,-6.015
9.21,-3.226,-6.027
9.22,-3.226,-6.012
9.23,-3.238,-6.015
9.24,-3.226,-6.024
9.25,-3.229,-6.009
9.26,-3.229,-6.012
9.27,-3.229,-6.003
9.28,-3.232,-6.003
9.29,-3.235,-6.012
9.30,-3.232,-6.003
9.31,-3.247,-6.006
9.32,-3.235,-6.009
9.33,-3.238,-6.000
9.34,-3.250,-6.003
9.35,-3.238,-6.000
9.36,-3.238,-5.997
9.37,-3.241,-5.997
9.38,-3.235,-5.991
9.39,-3.241,-5.991
9.40,-3.232,-6.000
9.41,-3.232,-5.994
9.42,-3.244,-5.997
9.43,-3.232,-6.015
9.44,-3.235,-5.997
9.45,-3.241,-5.997
9.46,-3.232,-6.000
9.47,-3.232,-5.988
9.48,-3.238,-5.988
9.49,-3.235,-5.976
9.50,-3.238,-5.979
9.51,-3.241,-5.985
9.52,-3.238,-5.976
9.53,-3.247,-5.973
9.54,-3.241,-5.991
9.55,-3.241,-5.970
9.56,-3.256,-5.970
9.57,-3.244,-5.979
9.58,-3.244,-5.964
9.59,-3.256,-5.967
9.60,-3.250,-5.976
9.61,-3.250,-5.964
9.62,-3.262,-5.967
9.63,-3.250,-5.976
9.64,-3.250,-5.961
9.65,-3.253,-5.967
9.66,-3.244,-5.964
9.67,-3.244,-5.961
9.68,-3.244,-5.961
9.69,-3.247,-5.961
9.70,-3.244,-5.967
9.71,-3.247,-5.967
9.72,-3.247,-5.964
9.73,-3.247,-5.961
9.74,-3.250,-5.958
9.75,-3.247,-5.949
9.76,-3.253,-5.943
9.77,-3.253,-5.952
9.78,-3.256,-5.943
9.79,-3.256,-5.943
9.80,-3.256,-5.949
9.81,-3.256,-5.940
9.82,-3.262,-5.937
9.83,-3.262,-5.946
9.84,-3.259,-5.937
9.85,-3.268,-5.937
9.86,-3.268,-5.943
9.87,-3.268,-5.931
9.88,-3.268,-5.934
9.89,-3.265,-5.934
9.90,-3.259,-5.928
9.91,-3.262,-5.931
9.92,-3.262,-5.931
9.93,-3.262,-5.934
9.94,-3.262,-5.934
