"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
0.00,-2.749,-6.084
0.01,-2.761,-6.084
0.02,-2.779,-6.084
0.03,-2.797,-6.084
0.04,-2.809,-6.084
0.05,-2.809,-6.084
0.06,-2.797,-6.084
0.07,-2.791,-6.084
0.08,-2.782,-6.084
0.09,-2.773,-6.084
0.10,-2.764,-6.084
0.11,-2.761,-6.084
0.12,-2.758,-6.084
0.13,-2.758,-6.084
0.14,-2.755,-6.084
0.15,-2.755,-6.084
0.16,-2.758,-6.084
0.17,-2.755,-6.084
0.18,-2.758,-6.084
0.19,-2.755,-6.084
0.20,-2.752,-6.084
0.21,-2.752,-6.084
0.22,-2.752,-6.084
0.23,-2.755,-6.084
0.24,-2.752,-6.084
0.25,-2.755,-6.084
0.26,-2.755,-6.084
0.27,-2.755,-6.084
0.28,-2.755,-6.084
0.29,-2.755,-6.084
0.30,-2.755,-6.084
0.31,-2.752,-6.084
0.32,-2.752,-6.084
0.33,-2.752,-6.084
0.34,-2.752,-6.084
0.35,-2.752,-6.084
0.36,-2.752,-6.084
0.37,-2.749,-6.084
0.38,-2.749,-6.084
0.39,-2.752,-6.084
0.40,-2.749,-6.084
0.41,-2.749,-6.084
0.42,-2.749,-6.084
0.43,-2.749,-6.084
0.44,-2.749,-6.084
0.45,-2.749,-6.084
0.46,-2.749,-6.084
0.47,-2.749,-6.084
0.48,-2.749,-6.084
0.49,-2.749,-6.084
0.50,-2.749,-6.084
0.51,-2.749,-6.084
0.52,-2.749,-6.084
0.53,-2.749,-6.084
0.54,-2.749,-6.084
0.55,-2.749,-6.084
0.56,-2.749,-6.084
0.57,-2.749,-6.084
0.58,-2.749,-6.084
0.59,-2.746,-6.084
0.60,-2.749,-6.084
0.61,-2.749,-6.084
0.62,-2.749,-6.084
0.63,-2.746,-6.084
0.64,-2.749,-6.084
0.65,-2.746,-6.084
0.66,-2.746,-6.084
0.67,-2.749,-6.084
0.68,-2.749,-6.084
0.69,-2.746,-6.084
0.70,-2.749,-6.084
0.71,-2.749,-6.084
0.72,-2.746,-6.084
0.73,-2.749,-6.084
0.74,-2.746,-6.084
0.75,-2.749,-6.084
0.76,-2.746,-6.084
0.77,-2.746,-6.084
0.78,-2.746,-6.084
0.79,-2.746,-6.084
0.80,-2.746,-6.084
0.81,-2.746,-6.084
0.82,-2.749,-6.084
0.83,-2.749,-6.084
0.84,-2.749,-6.084
0.85,-2.746,-6.084
0.86,-2.746,-6.084
0.87,-2.746,-6.084
0.88,-2.749,-6.084
0.89,-2.749,-6.084
0.90,-2.749,-6.084
0.91,-2.752,-6.084
0.92,-2.752,-6.084
0.93,-2.752,-6.084
0.94,-2.752,-6.084
0.95,-2.752,-6.084
0.96,-2.752,-6.084
0.97,-2.752,-6.084
0.98,-2.752,-6.084
0.99,-2.752,-6.084
1.00,-2.755,-6.084
1.01,-2.752,-6.084
1.02,-2.752,-6.084
1.03,-2.752,-6.084
1.04,-2.752,-6.084
1.05,-2.752,-6.084
1.06,-2.752,-6.084
1.07,-2.752,-6.084
1.08,-2.749,-6.084
1.09,-2.749,-6.084
1.10,-2.752,-6.084
1.11,-2.752,-6.084
1.12,-2.752,-6.084
1.13,-2.752,-6.084
1.14,-2.752,-6.084
1.15,-2.758,-6.084
1.16,-2.755,-6.084
1.17,-2.758,-6.084
1.18,-2.758,-6.084
1.19,-2.758,-6.084
1.20,-2.758,-6.084
1.21,-2.758,-6.084
1.22,-2.761,-6.084
1.23,-2.761,-6.084
1.24,-2.764,-6.084
1.25,-2.764,-6.084
1.26,-2.764,-6.084
1.27,-2.764,-6.084
1.28,-2.764,-6.084
1.29,-2.761,-6.084
1.30,-2.764,-6.084
1.31,-2.758,-6.084
1.32,-2.758,-6.084
1.33,-2.758,-6.084
1.34,-2.758,-6.084
1.35,-2.758,-6.084
1.36,-2.758,-6.084
1.37,-2.758,-6.084
1.38,-2.758,-6.084
1.39,-2.758,-6.084
1.40,-2.758,-6.084
1.41,-2.758,-6.084
1.42,-2.755,-6.084
1.43,-2.755,-6.084
1.44,-2.758,-6.084
1.45,-2.755,-6.084
1.46,-2.755,-6.084
1.47,-2.749,-6.084
1.48,-2.749,-6.084
1.49,-2.749,-6.084
1.50,-2.749,-6.084
1.51,-2.749,-6.084
1.52,-2.749,-6.084
1.53,-2.749,-6.084
1.54,-2.749,-6.084
1.55,-2.749,-6.084
1.56,-2.749,-6.084
1.57,-2.749,-6.084
1.58,-2.749,-6.084
1.59,-2.749,-6.084
1.60,-2.749,-6.084
1.61,-2.749,-6.084
1.62,-2.749,-6.084
1.63,-2.749,-6.084
1.64,-2.749,-6.084
1.65,-2.746,-6.084
1.66,-2.749,-6.084
1.67,-2.749,-6.084
1.68,-2.746,-6.084
1.69,-2.749,-6.084
1.70,-2.749,-6.084
1.71,-2.749,-6.084
1.72,-2.749,-6.084
1.73,-2.749,-6.084
1.74,-2.749,-6.084
1.75,-2.752,-6.084
1.76,-2.755,-6.084
1.77,-2.755,-6.084
1.78,-2.755,-6.084
1.79,-2.755,-6.084
1.80,-2.755,-6.084
1.81,-2.758,-6.084
1.82,-2.755,-6.084
1.83,-2.755,-6.084
1.84,-2.755,-6.084
1.85,-2.752,-6.084
1.86,-2.755,-6.084
1.87,-2.755,-6.084
1.88,-2.752,-6.084
1.89,-2.752,-6.084
1.90,-2.758,-6.084
1.91,-2.758,-6.084
1.92,-2.758,-6.084
1.93,-2.758,-6.084
1.94,-2.758,-6.084
1.95,-2.758,-6.084
1.96,-2.755,-6.084
1.97,-2.752,-6.084
1.98,-2.755,-6.084
1.99,-2.755,-6.084
2.00,-2.752,-6.084
2.01,-2.752,-6.084
2.02,-2.752,-6.084
2.03,-2.752,-6.084
2.04,-2.752,-6.084
2.05,-2.752,-6.084
2.06,-2.752,-6.084
2.07,-2.752,-6.084
2.08,-2.752,-6.084
2.09,-2.752,-6.084
2.10,-2.752,-6.084
2.11,-2.752,-6.084
2.12,-2.752,-6.084
2.13,-2.752,-6.084
2.14,-2.752,-6.084
2.15,-2.752,-6.084
2.16,-2.752,-6.084
2.17,-2.752,-6.084
2.18,-2.752,-6.084
2.19,-2.752,-6.084
2.20,-2.752,-6.084
2.21,-2.752,-6.084
2.22,-2.752,-6.084
2.23,-2.752,-6.084
2.24,-2.752,-6.084
2.25,-2.752,-6.084
2.26,-2.752,-6.084
2.27,-2.752,-6.084
2.28,-2.749,-6.084
2.29,-2.749,-6.084
2.30,-2.749,-6.084
2.31,-2.749,-6.084
2.32,-2.749,-6.084
2.33,-2.749,-6.084
2.34,-2.749,-6.084
2.35,-2.749,-6.084
2.36,-2.752,-6.084
2.37,-2.749,-6.084
2.38,-2.749,-6.084
2.39,-2.749,-6.084
2.40,-2.749,-6.084
2.41,-2.749,-6.084
2.42,-2.749,-6.084
2.43,-2.749,-6.084
2.44,-2.752,-6.084
2.45,-2.749,-6.084
2.46,-2.749,-6.084
2.47,-2.749,-6.084
2.48,-2.752,-6.084
2.49,-2.749,-6.084
2.50,-2.749,-6.084
2.51,-2.749,-6.084
2.52,-2.749,-6.084
2.53,-2.749,-6.084
2.54,-2.749,-6.084
2.55,-2.749,-6.084
2.56,-2.749,-6.084
2.57,-2.749,-6.084
2.58,-2.749,-6.084
2.59,-2.749,-6.084
2.60,-2.749,-6.084
2.61,-2.749,-6.084
2.62,-2.752,-6.084
2.63,-2.749,-6.084
2.64,-2.749,-6.084
2.65,-2.749,-6.084
2.66,-2.749,-6.084
2.67,-2.749,-6.084
2.68,-2.749,-6.084
2.69,-2.752,-6.084
2.70,-2.752,-6.084
2.71,-2.749,-6.084
2.72,-2.749,-6.084
2.73,-2.749,-6.084
2.74,-2.749,-6.084
2.75,-2.749,-6.084
2.76,-2.752,-6.084
2.77,-2.749,-6.084
2.78,-2.749,-6.084
2.79,-2.749,-6.084
2.80,-2.749,-6.084
2.81,-2.749,-6.084
2.82,-2.749,-6.084
2.83,-2.749,-6.084
2.84,-2.749,-6.084
2.85,-2.755,-6.084
2.86,-2.758,-6.084
2.87,-2.758,-6.084
2.88,-2.761,-6.084
2.89,-2.758,-6.084
2.90,-2.761,-6.084
2.91,-2.761,-6.084
2.92,-2.764,-6.084
2.93,-2.767,-6.084
2.94,-2.767,-6.084
2.95,-2.764,-6.084
2.96,-2.767,-6.084
2.97,-2.761,-6.084
2.98,-2.761,-6.084
2.99,-2.758,-6.084
3.00,-2.755,-6.084
3.01,-2.755,-6.084
3.02,-2.752,-6.084
3.03,-2.752,-6.084
3.04,-2.752,-6.084
3.05,-2.758,-6.084
3.06,-2.758,-6.084
3.07,-2.758,-6.084
3.08,-2.758,-6.084
3.09,-2.755,-6.084
3.10,-2.755,-6.084
3.11,-2.758,-6.084
3.12,-2.758,-6.084
3.13,-2.758,-6.084
3.14,-2.761,-6.084
3.15,-2.758,-6.084
3.16,-2.758,-6.084
3.17,-2.758,-6.084
3.18,-2.758,-6.084
3.19,-2.758,-6.084
3.20,-2.758,-6.084
3.21,-2.758,-6.084
3.22,-2.755,-6.084
3.23,-2.755,-6.084
3.24,-2.755,-6.084
3.25,-2.755,-6.084
3.26,-2.758,-6.084
3.27,-2.761,-6.084
3.28,-2.761,-6.084
3.29,-2.764,-6.084
3.30,-2.764,-6.084
3.31,-2.764,-6.084
3.32,-2.758,-6.084
3.33,-2.755,-6.084
3.34,-2.752,-6.084
3.35,-2.749,-6.084
3.36,-2.752,-6.084
3.37,-2.752,-6.084
3.38,-2.752,-6.084
3.39,-2.752,-6.084
3.40,-2.755,-6.084
3.41,-2.752,-6.084
3.42,-2.752,-6.084
3.43,-2.752,-6.084
3.44,-2.752,-6.084
3.45,-2.752,-6.084
3.46,-2.752,-6.084
3.47,-2.752,-6.084
3.48,-2.752,-6.084
3.49,-2.752,-6.084
3.50,-2.752,-6.084
3.51,-2.761,-6.084
3.52,-2.761,-6.084
3.53,-2.764,-6.084
3.54,-2.764,-6.084
3.55,-2.758,-6.084
3.56,-2.752,-6.084
3.57,-2.749,-6.084
3.58,-2.749,-6.084
3.59,-2.749,-6.084
3.60,-2.749,-6.084
3.61,-2.749,-6.084
3.62,-2.749,-6.084
3.63,-2.749,-6.084
3.64,-2.749,-6.084
3.65,-2.749,-6.084
3.66,-2.752,-6.084
3.67,-2.749,-6.084
3.68,-2.749,-6.084
3.69,-2.752,-6.084
3.70,-2.755,-6.084
3.71,-2.761,-6.084
3.72,-2.764,-6.084
3.73,-2.761,-6.084
3.74,-2.752,-6.084
3.75,-2.749,-6.084
3.76,-2.749,-6.084
3.77,-2.752,-6.084
3.78,-2.752,-6.084
3.79,-2.749,-6.084
3.80,-2.749,-6.084
3.81,-2.752,-6.084
3.82,-2.749,-6.084
3.83,-2.752,-6.084
3.84,-2.752,-6.084
3.85,-2.749,-6.084
3.86,-2.749,-6.084
3.87,-2.761,-6.084
3.88,-2.764,-6.084
3.89,-2.761,-6.084
3.90,-2.752,-6.084
3.91,-2.749,-6.084
3.92,-2.749,-6.084
3.93,-2.752,-6.084
3.94,-2.749,-6.084
3.95,-2.755,-6.084
3.96,-2.755,-6.084
3.97,-2.761,-6.084
3.98,-2.758,-6.084
3.99,-2.758,-6.084
4.00,-2.761,-6.084
4.01,-2.764,-6.084
4.02,-2.764,-6.084
4.03,-2.764,-6.084
4.04,-2.758,-6.084
4.05,-2.755,-6.084
4.06,-2.758,-6.084
4.07,-2.758,-6.084
4.08,-2.761,-6.084
4.09,-2.758,-6.084
4.10,-2.761,-6.084
4.11,-2.758,-6.084
4.12,-2.761,-6.084
4.13,-2.761,-6.084
4.14,-2.764,-6.084
4.15,-2.764,-6.084
4.16,-2.758,-6.084
4.17,-2.755,-6.084
4.18,-2.752,-6.084
4.19,-2.755,-6.084
4.20,-2.755,-6.084
4.21,-2.755,-6.084
4.22,-2.755,-6.084
4.23,-2.755,-6.084
4.24,-2.752,-6.084
4.25,-2.761,-6.084
4.26,-2.764,-6.084
4.27,-2.761,-6.084
4.28,-2.752,-6.084
4.29,-2.752,-6.084
4.30,-2.752,-6.084
4.31,-2.752,-6.084
4.32,-2.752,-6.084
4.33,-2.752,-6.084
4.34,-2.752,-6.084
4.35,-2.755,-6.084
4.36,-2.761,-6.084
4.37,-2.764,-6.084
4.38,-2.752,-6.084
4.39,-2.752,-6.084
4.40,-2.752,-6.084
4.41,-2.752,-6.084
4.42,-2.752,-6.084
4.43,-2.752,-6.084
4.44,-2.749,-6.084
4.45,-2.752,-6.084
4.46,-2.761,-6.084
4.47,-2.764,-6.084
4.48,-2.752,-6.084
4.49,-2.752,-6.084
4.50,-2.749,-6.084
4.51,-2.749,-6.084
4.52,-2.752,-6.084
4.53,-2.752,-6.084
4.54,-2.752,-6.084
4.55,-2.755,-6.084
4.56,-2.761,-6.084
4.57,-2.761,-6.084
4.58,-2.749,-6.084
4.59,-2.752,-6.084
4.60,-2.752,-6.084
4.61,-2.755,-6.084
4.62,-2.761,-6.084
4.63,-2.761,-6.084
4.64,-2.761,-6.084
4.65,-2.764,-6.084
4.66,-2.764,-6.084
4.67,-2.758,-6.084
4.68,-2.758,-6.084
4.69,-2.758,-6.084
4.70,-2.761,-6.084
4.71,-2.761,-6.084
4.72,-2.761,-6.084
4.73,-2.767,-6.084
4.74,-2.770,-6.084
4.75,-2.755,-6.084
4.76,-2.755,-6.084
4.77,-2.755,-6.084
4.78,-2.755,-6.084
4.79,-2.758,-6.084
4.80,-2.758,-6.084
4.81,-2.761,-6.084
4.82,-2.764,-6.084
4.83,-2.761,-6.084
4.84,-2.758,-6.084
4.85,-2.755,-6.084
4.86,-2.752,-6.084
4.87,-2.755,-6.084
4.88,-2.755,-6.084
4.89,-2.761,-6.084
4.90,-2.764,-6.084
4.91,-2.755,-6.084
4.92,-2.752,-6.084
4.93,-2.752,-6.084
4.94,-2.752,-6.084
4.95,-2.752,-6.084
4.96,-2.752,-6.084
4.97,-2.761,-6.084
4.98,-2.764,-6.084
4.99,-2.752,-6.084
5.00,-2.752,-6.084
5.01,-2.752,-6.084
5.02,-2.752,-6.084
5.03,-2.752,-6.084
5.04,-2.752,-6.084
5.05,-2.764,-6.084
5.06,-2.755,-6.084
5.07,-2.752,-6.084
5.08,-2.752,-6.084
5.09,-2.749,-6.084
5.10,-2.755,-6.084
5.11,-2.752,-6.084
5.12,-2.761,-6.084
5.13,-2.761,-6.084
5.14,-2.755,-6.084
5.15,-2.758,-6.084
5.16,-2.761,-6.084
5.17,-2.761,-6.084
5.18,-2.758,-6.084
5.19,-2.770,-6.084
5.20,-2.764,-6.084
5.21,-2.758,-6.084
5.22,-2.761,-6.084
5.23,-2.761,-6.084
5.24,-2.761,-6.084
5.25,-2.761,-6.084
5.26,-2.767,-6.084
5.27,-2.755,-6.084
5.28,-2.755,-6.084
5.29,-2.758,-6.084
5.30,-2.758,-6.084
5.31,-2.758,-6.084
5.32,-2.767,-6.084
5.33,-2.764,-6.084
5.34,-2.755,-6.084
5.35,-2.755,-6.084
5.36,-2.755,-6.084
5.37,-2.758,-6.084
5.38,-2.755,-6.084
5.39,-2.764,-6.084
5.40,-2.752,-6.084
5.41,-2.755,-6.084
5.42,-2.752,-6.084
5.43,-2.752,-6.084
5.44,-2.752,-6.084
5.45,-2.764,-6.084
5.46,-2.752,-6.084
5.47,-2.752,-6.084
5.48,-2.752,-6.084
5.49,-2.752,-6.084
5.50,-2.755,-6.084
5.51,-2.761,-6.084
5.52,-2.755,-6.084
5.53,-2.752,-6.084
5.54,-2.752,-6.084
5.55,-2.752,-6.084
5.56,-2.752,-6.084
5.57,-2.761,-6.084
5.58,-2.761,-6.084
5.59,-2.758,-6.084
5.60,-2.758,-6.084
5.61,-2.761,-6.084
5.62,-2.761,-6.084
5.63,-2.770,-6.084
5.64,-2.761,-6.084
5.65,-2.761,-6.084
5.66,-2.761,-6.084
5.67,-2.764,-6.084
5.68,-2.761,-6.084
5.69,-2.767,-6.084
5.70,-2.758,-6.084
5.71,-2.758,-6.084
5.72,-2.758,-6.084
5.73,-2.761,-6.084
5.74,-2.767,-6.084
5.75,-2.761,-6.084
5.76,-2.755,-6.084
5.77,-2.758,-6.084
5.78,-2.755,-6.084
5.79,-2.755,-6.084
5.80,-2.767,-6.084
5.81,-2.755,-6.084
5.82,-2.755,-6.084
5.83,-2.755,-6.084
5.84,-2.755,-6.084
5.85,-2.761,-6.084
5.86,-2.758,-6.084
5.87,-2.755,-6.084
5.88,-2.752,-6.084
5.89,-2.755,-6.084
5.90,-2.761,-6.084
5.91,-2.764,-6.084
5.92,-2.752,-6.084
5.93,-2.755,-6.084
5.94,-2.752,-6.084
5.95,-2.755,-6.084
5.96,-2.767,-6.084
5.97,-2.755,-6.084
5.98,-2.761,-6.084
5.99,-2.761,-6.084
6.00,-2.764,-6.084
6.01,-2.776,-6.084
6.02,-2.764,-6.084
6.03,-2.761,-6.084
6.04,-2.761,-6.084
6.05,-2.761,-6.084
6.06,-2.770,-6.084
6.07,-2.758,-6.084
6.08,-2.758,-6.084
6.09,-2.758,-6.084
6.10,-2.761,-6.084
6.11,-2.767,-6.084
6.12,-2.758,-6.084
6.13,-2.758,-6.084
6.14,-2.758,-6.084
6.15,-2.758,-6.084
6.16,-2.764,-6.084
6.17,-2.758,-6.084
6.18,-2.758,-6.084
6.19,-2.755,-6.084
6.20,-2.755,-6.084
6.21,-2.767,-6.084
6.22,-2.752,-6.084
6.23,-2.755,-6.084
6.24,-2.758,-6.084
6.25,-2.758,-6.084
6.26,-2.767,-6.084
6.27,-2.755,-6.084
6.28,-2.755,-6.084
6.29,-2.758,-6.084
6.30,-2.761,-6.084
6.31,-2.761,-6.084
6.32,-2.758,-6.084
6.33,-2.755,-6.084
6.34,-2.761,-6.084
6.35,-2.773,-6.084
6.36,-2.761,-6.084
6.37,-2.761,-6.084
6.38,-2.764,-6.084
6.39,-2.767,-6.084
6.40,-2.776,-6.084
6.41,-2.761,-6.084
6.42,-2.761,-6.084
6.43,-2.761,-6.084
6.44,-2.767,-6.084
6.45,-2.761,-6.084
6.46,-2.761,-6.084
6.47,-2.761,-6.084
6.48,-2.761,-6.084
6.49,-2.770,-6.084
6.50,-2.761,-6.084
6.51,-2.761,-6.084
6.52,-2.761,-6.084
6.53,-2.761,-6.084
6.54,-2.761,-6.084
6.55,-2.758,-6.084
6.56,-2.758,-6.084
6.57,-2.758,-6.084
6.58,-2.767,-6.084
6.59,-2.758,-6.084
6.60,-2.755,-6.084
6.61,-2.755,-6.084
6.62,-2.767,-6.084
6.63,-2.755,-6.084
6.64,-2.758,-6.084
6.65,-2.758,-6.084
6.66,-2.761,-6.084
6.67,-2.764,-6.084
6.68,-2.758,-6.084
6.69,-2.761,-6.084
6.70,-2.761,-6.084
6.71,-2.776,-6.084
6.72,-2.764,-6.084
6.73,-2.764,-6.084
6.74,-2.764,-6.084
6.75,-2.776,-6.084
6.76,-2.764,-6.084
6.77,-2.764,-6.084
6.78,-2.761,-6.084
6.79,-2.770,-6.084
6.80,-2.758,-6.084
6.81,-2.761,-6.084
6.82,-2.761,-6.084
6.83,-2.767,-6.084
6.84,-2.761,-6.084
6.85,-2.761,-6.084
6.86,-2.758,-6.084
6.87,-2.761,-6.084
6.88,-2.761,-6.084
6.89,-2.758,-6.084
6.90,-2.758,-6.084
6.91,-2.761,-6.084
6.92,-2.764,-6.084
6.93,-2.758,-6.084
6.94,-2.758,-6.084
6.95,-2.761,-6.084
6.96,-2.761,-6.084
6.97,-2.758,-6.084
6.98,-2.758,-6.084
6.99,-2.761,-6.084
7.00,-2.761,-6.084
7.01,-2.758,-6.084
7.02,-2.761,-6.084
7.03,-2.761,-6.084
7.04,-2.764,-6.084
7.05,-2.764,-6.084
7.06,-2.764,-6.084
7.07,-2.776,-6.084
7.08,-2.764,-6.084
7.09,-2.764,-6.084
7.10,-2.764,-6.084
7.11,-2.770,-6.084
7.12,-2.761,-6.084
7.13,-2.764,-6.084
7.14,-2.764,-6.084
7.15,-2.776,-6.084
7.16,-2.761,-6.084
7.17,-2.761,-6.084
7.18,-2.761,-6.084
7.19,-2.764,-6.084
7.20,-2.761,-6.084
7.21,-2.761,-6.084
7.22,-2.761,-6.084
7.23,-2.758,-6.084
7.24,-2.761,-6.084
7.25,-2.758,-6.084
7.26,-2.767,-6.084
7.27,-2.758,-6.084
7.28,-2.758,-6.084
7.29,-2.761,-6.084
7.30,-2.770,-6.084
7.31,-2.758,-6.084
7.32,-2.761,-6.084
7.33,-2.773,-6.084
7.34,-2.764,-6.084
7.35,-2.767,-6.084
7.36,-2.767,-6.084
7.37,-2.782,-6.084
7.38,-2.767,-6.084
7.39,-2.767,-6.084
7.40,-2.767,-6.084
7.41,-2.764,-6.084
7.42,-2.764,-6.084
7.43,-2.764,-6.084
7.44,-2.776,-6.084
7.45,-2.761,-6.084
7.46,-2.761,-6.084
7.47,-2.767,-6.084
7.48,-2.761,-6.084
7.49,-2.761,-6.084
7.50,-2.761,-6.084
7.51,-2.773,-6.084
7.52,-2.761,-6.084
7.53,-2.761,-6.084
7.54,-2.767,-6.084
7.55,-2.761,-6.084
7.56,-2.761,-6.084
7.57,-2.761,-6.084
7.58,-2.770,-6.084
7.59,-2.761,-6.084
7.60,-2.767,-6.084
7.61,-2.776,-6.084
7.62,-2.767,-6.084
7.63,-2.770,-6.084
7.64,-2.773,-6.084
7.65,-2.767,-6.084
7.66,-2.767,-6.084
7.67,-2.764,-6.084
7.68,-2.776,-6.084
7.69,-2.764,-6.084
7.70,-2.767,-6.084
7.71,-2.776,-6.084
7.72,-2.764,-6.084
7.73,-2.764,-6.084
7.74,-2.767,-6.084
7.75,-2.761,-6.084
7.76,-2.761,-6.084
7.77,-2.764,-6.084
7.78,-2.767,-6.084
7.79,-2.764,-6.084
7.80,-2.761,-6.084
7.81,-2.776,-6.084
7.82,-2.764,-6.084
7.83,-2.764,-6.084
7.84,-2.773,-6.084
7.85,-2.761,-6.084
7.86,-2.761,-6.084
7.87,-2.776,-6.084
7.88,-2.770,-6.084
7.89,-2.770,-6.084
7.90,-2.773,-6.084
7.91,-2.773,-6.084
7.92,-2.773,-6.084
7.93,-2.770,-6.084
7.94,-2.770,-6.084
7.95,-2.767,-6.084
7.96,-2.770,-6.084
7.97,-2.776,-6.084
7.98,-2.764,-6.084
7.99,-2.764,-6.084
8.00,-2.776,-6.084
8.01,-2.767,-6.084
8.02,-2.764,-6.084
8.03,-2.776,-6.084
8.04,-2.767,-6.084
8.05,-2.764,-6.084
8.06,-2.773,-6.084
8.07,-2.764,-6.084
8.08,-2.764,-6.084
8.09,-2.776,-6.084
8.10,-2.764,-6.084
8.11,-2.764,-6.084
8.12,-2.773,-6.084
8.13,-2.767,-6.084
8.14,-2.773,-6.084
8.15,-2.779,-6.084
8.16,-2.770,-6.084
8.17,-2.773,-6.084
8.18,-2.779,-6.084
8.19,-2.770,-6.084
8.20,-2.773,-6.084
8.21,-2.773,-6.084
8.22,-2.767,-6.084
8.23,-2.770,-6.084
8.24,-2.773,-6.084
8.25,-2.767,-6.084
8.26,-2.767,-6.084
8.27,-2.773,-6.084
8.28,-2.767,-6.084
8.29,-2.767,-6.084
8.30,-2.773,-6.084
8.31,-2.764,-6.084
8.32,-2.767,-6.084
8.33,-2.773,-6.084
8.34,-2.767,-6.084
8.35,-2.767,-6.084
8.36,-2.776,-6.084
8.37,-2.767,-6.084
8.38,-2.764,-6.084
8.39,-2.779,-6.084
8.40,-2.773,-6.084
8.41,-2.773,-6.084
8.42,-2.788,-6.084
8.43,-2.776,-6.084
8.44,-2.776,-6.084
8.45,-2.779,-6.084
8.46,-2.773,-6.084
8.47,-2.770,-6.084
8.48,-2.773,-6.084
8.49,-2.773,-6.084
8.50,-2.773,-6.084
8.51,-2.770,-6.084
8.52,-2.767,-6.084
8.53,-2.779,-6.081
8.54,-2.770,-6.078
8.55,-2.767,-6.084
8.56,-2.776,-6.084
8.57,-2.767,-6.084
8.58,-2.767,-6.084
8.59,-2.782,-6.081
8.60,-2.770,-6.078
8.61,-2.770,-6.075
8.62,-2.770,-6.072
8.63,-2.773,-6.066
8.64,-2.779,-6.069
8.65,-2.776,-6.066
8.66,-2.776,-6.072
8.67,-2.788,-6.069
8.68,-2.776,-6.057
8.69,-2.776,-6.075
8.70,-2.782,-6.060
8.71,-2.776,-6.057
8.72,-2.776,-6.063
8.73,-2.776,-6.054
8.74,-2.776,-6.051
8.75,-2.779,-6.057
8.76,-2.776,-6.048
8.77,-2.776,-6.060
8.78,-2.782,-6.051
8.79,-2.770,-6.048
8.80,-2.773,-6.063
8.81,-2.776,-6.054
8.82,-2.773,-6.051
8.83,-2.773,-6.057
8.84,-2.770,-6.048
8.85,-2.773,-6.051
8.86,-2.788,-6.039
8.87,-2.773,-6.036
8.88,-2.782,-6.045
8.89,-2.782,-6.036
8.90,-2.776,-6.030
8.91,-2.788,-6.039
8.92,-2.779,-6.033
8.93,-2.779,-6.039
8.94,-2.788,-6.027
8.95,-2.776,-6.027
8.96,-2.776,-6.033
8.97,-2.776,-6.024
8.98,-2.776,-6.024
8.99,-2.785,-6.027
9.00,-2.776,-6.018
9.01,-2.776,-6.033
9.02,-2.785,-6.018
9.03,-2.776,-6.018
9.04,-2.776,-6.033
9.05,-2.776,-6.027
9.06,-2.776,-6.039
9.07,-2.788,-6.027
9.08,-2.776,-6.018
9.09,-2.776,-6.018
9.10,-2.776,-6.009
9.11,-2.776,-6.018
9.12,-2.791,-6.009
9.13,-2.782,-6.009
9.14,-2.788,-6.012
9.15,-2.782,-6.003
9.16,-2.782,-6.012
9.17,-2.788,-6.003
9.18,-2.779,-5.997
9.19,-2.779,-6.006
9.20,-2.782,-5.997
9.21,-2.779,-6.000
9.22,-2.788,-6.000
9.23,-2.779,-5.991
9.24,-2.782,-6.003
9.25,-2.782,-5.991
9.26,-2.779,-5.994
9.27,-2.788,-6.000
9.28,-2.779,-5.994
9.29,-2.782,-6.003
9.30,-2.779,-5.994
9.31,-2.779,-5.994
9.32,-2.788,-5.991
9.33,-2.779,-5.979
9.34,-2.779,-5.991
9.35,-2.785,-5.979
9.36,-2.785,-5.985
9.37,-2.797,-5.979
9.38,-2.788,-5.973
9.39,-2.788,-5.985
9.40,-2.785,-5.973
9.41,-2.782,-5.979
9.42,-2.791,-5.973
9.43,-2.782,-5.967
9.44,-2.788,-5.973
9.45,-2.782,-5.967
9.46,-2.782,-5.976
9.47,-2.794,-5.964
9.48,-2.785,-5.961
9.49,-2.782,-5.967
9.50,-2.782,-5.964
9.51,-2.785,-5.979
9.52,-2.791,-5.970
9.53,-2.782,-5.967
9.54,-2.791,-5.967
9.55,-2.785,-5.961
9.56,-2.785,-5.967
9.57,-2.785,-5.952
9.58,-2.785,-5.961
9.59,-2.800,-5.952
9.60,-2.791,-5.946
9.61,-2.791,-5.952
9.62,-2.791,-5.943
9.63,-2.794,-5.955
9.64,-2.794,-5.943
9.65,-2.788,-5.943
9.66,-2.800,-5.943
9.67,-2.788,-5.937
9.68,-2.788,-5.943
9.69,-2.788,-5.940
9.70,-2.788,-5.946
9.71,-2.797,-5.937
9.72,-2.788,-5.931
9.73,-2.797,-5.937
9.74,-2.788,-5.928
9.75,-2.788,-5.940
9.76,-2.788,-5.940
9.77,-2.788,-5.946
9.78,-2.797,-5.937
9.79,-2.788,-5.931
9.80,-2.797,-5.928
9.81,-2.788,-5.919
9.82,-2.791,-5.925
9.83,-2.794,-5.919
9.84,-2.797,-5.931
9.85,-2.800,-5.919
9.86,-2.800,-5.919
9.87,-2.812,-5.919
9.88,-2.797,-5.913
9.89,-2.797,-5.919
9.90,-2.797,-5.913
9.91,-2.797,-5.919
9.92,-2.797,-5.907
9.93,-2.794,-5.916
9.94,-2.806,-5.907
9.95,-2.794,-5.904
9.96,-2.803,-5.910
