"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
2.03,-2.713,-6.084
2.04,-2.713,-6.084
2.05,-2.713,-6.084
2.06,-2.716,-6.084
2.07,-2.723,-6.084
2.08,-2.719,-6.084
2.09,-2.716,-6.084
2.10,-2.716,-6.084
2.11,-2.716,-6.084
2.12,-2.719,-6.084
2.13,-2.723,-6.084
2.14,-2.728,-6.084
2.15,-2.728,-6.084
2.16,-2.728,-6.084
2.17,-2.728,-6.084
2.18,-2.728,-6.084
2.19,-2.725,-6.084
2.20,-2.725,-6.084
2.21,-2.716,-6.084
2.22,-2.716,-6.084
2.23,-2.716,-6.084
2.24,-2.716,-6.084
2.25,-2.716,-6.084
2.26,-2.719,-6.084
2.27,-2.719,-6.084
2.28,-2.723,-6.084
2.29,-2.719,-6.084
2.30,-2.716,-6.084
2.31,-2.716,-6.084
2.32,-2.716,-6.084
2.33,-2.716,-6.084
2.34,-2.711,-6.084
2.35,-2.713,-6.084
2.36,-2.713,-6.084
2.37,-2.719,-6.084
2.38,-2.723,-6.084
2.39,-2.719,-6.084
2.40,-2.719,-6.084
2.41,-2.716,-6.084
2.42,-2.716,-6.084
2.43,-2.716,-6.084
2.44,-2.716,-6.084
2.45,-2.716,-6.084
2.46,-2.716,-6.084
2.47,-2.719,-6.084
2.48,-2.719,-6.084
2.49,-2.716,-6.084
2.50,-2.719,-6.084
2.51,-2.723,-6.084
2.52,-2.719,-6.084
2.53,-2.719,-6.084
2.54,-2.728,-6.084
2.55,-2.728,-6.084
2.56,-2.728,-6.084
2.57,-2.732,-6.084
2.58,-2.734,-6.084
2.59,-2.732,-6.084
2.60,-2.728,-6.084
2.61,-2.728,-6.084
2.62,-2.728,-6.084
2.63,-2.725,-6.084
2.64,-2.719,-6.084
2.65,-2.719,-6.084
2.66,-2.719,-6.084
2.67,-2.719,-6.084
2.68,-2.719,-6.084
2.69,-2.725,-6.084
2.70,-2.719,-6.084
2.71,-2.719,-6.084
2.72,-2.716,-6.084
2.73,-2.716,-6.084
2.74,-2.716,-6.084
2.75,-2.716,-6.084
2.76,-2.716,-6.084
2.77,-2.716,-6.084
2.78,-2.723,-6.084
2.79,-2.725,-6.084
2.80,-2.723,-6.084
2.81,-2.723,-6.084
2.82,-2.716,-6.084
2.83,-2.716,-6.084
2.84,-2.716,-6.084
2.85,-2.716,-6.084
2.86,-2.716,-6.084
2.87,-2.713,-6.084
2.88,-2.723,-6.084
2.89,-2.723,-6.084
2.90,-2.723,-6.084
2.91,-2.719,-6.084
2.92,-2.716,-6.084
2.93,-2.716,-6.084
2.94,-2.716,-6.084
2.95,-2.716,-6.084
2.96,-2.716,-6.084
2.97,-2.716,-6.084
2.98,-2.719,-6.084
2.99,-2.723,-6.084
3.00,-2.723,-6.084
3.01,-2.719,-6.084
3.02,-2.719,-6.084
3.03,-2.716,-6.084
3.04,-2.716,-6.084
3.05,-2.716,-6.084
3.06,-2.716,-6.084
3.07,-2.713,-6.084
3.08,-2.719,-6.084
3.09,-2.723,-6.084
3.10,-2.723,-6.084
3.11,-2.723,-6.084
3.12,-2.719,-6.084
3.13,-2.716,-6.084
3.14,-2.716,-6.084
3.15,-2.716,-6.084
3.16,-2.716,-6.084
3.17,-2.716,-6.084
3.18,-2.716,-6.084
3.19,-2.723,-6.084
3.20,-2.725,-6.084
3.21,-2.719,-6.084
3.22,-2.719,-6.084
3.23,-2.716,-6.084
3.24,-2.716,-6.084
3.25,-2.716,-6.084
3.26,-2.716,-6.084
3.27,-2.716,-6.084
3.28,-2.716,-6.084
3.29,-2.723,-6.084
3.30,-2.723,-6.084
3.31,-2.723,-6.084
3.32,-2.723,-6.084
3.33,-2.716,-6.084
3.34,-2.716,-6.084
3.35,-2.716,-6.084
3.36,-2.716,-6.084
3.37,-2.716,-6.084
3.38,-2.716,-6.084
3.39,-2.725,-6.084
3.40,-2.728,-6.084
3.41,-2.725,-6.084
3.42,-2.725,-6.084
3.43,-2.728,-6.084
3.44,-2.728,-6.084
3.45,-2.728,-6.084
3.46,-2.728,-6.084
3.47,-2.728,-6.084
3.48,-2.728,-6.084
3.49,-2.734,-6.084
3.50,-2.740,-6.084
3.51,-2.728,-6.084
3.52,-2.728,-6.084
3.53,-2.723,-6.084
3.54,-2.719,-6.084
3.55,-2.716,-6.084
3.56,-2.716,-6.084
3.57,-2.716,-6.084
3.58,-2.716,-6.084
3.59,-2.719,-6.084
3.60,-2.728,-6.084
3.61,-2.719,-6.084
3.62,-2.719,-6.084
3.63,-2.719,-6.084
3.64,-2.719,-6.084
3.65,-2.716,-6.084
3.66,-2.719,-6.084
3.67,-2.716,-6.084
3.68,-2.716,-6.084
3.69,-2.723,-6.084
3.70,-2.725,-6.084
3.71,-2.725,-6.084
3.72,-2.719,-6.084
3.73,-2.723,-6.084
3.74,-2.716,-6.084
3.75,-2.716,-6.084
3.76,-2.719,-6.084
3.77,-2.716,-6.084
3.78,-2.719,-6.084
3.79,-2.725,-6.084
3.80,-2.734,-6.084
3.81,-2.734,-6.084
3.82,-2.734,-6.084
3.83,-2.734,-6.084
3.84,-2.728,-6.084
3.85,-2.723,-6.084
3.86,-2.716,-6.084
3.87,-2.716,-6.084
3.88,-2.716,-6.084
3.89,-2.719,-6.084
3.90,-2.725,-6.084
3.91,-2.723,-6.084
3.92,-2.723,-6.084
3.93,-2.719,-6.084
3.94,-2.716,-6.084
3.95,-2.719,-6.084
3.96,-2.716,-6.084
3.97,-2.716,-6.084
3.98,-2.716,-6.084
3.99,-2.725,-6.084
4.00,-2.728,-6.084
4.01,-2.728,-6.084
4.02,-2.725,-6.084
4.03,-2.728,-6.084
4.04,-2.728,-6.084
4.05,-2.728,-6.084
4.06,-2.728,-6.084
4.07,-2.716,-6.084
4.08,-2.716,-6.084
4.09,-2.723,-6.084
4.10,-2.725,-6.084
4.11,-2.723,-6.084
4.12,-2.719,-6.084
4.13,-2.719,-6.084
4.14,-2.719,-6.084
4.15,-2.716,-6.084
4.16,-2.716,-6.084
4.17,-2.719,-6.084
4.18,-2.716,-6.084
4.19,-2.725,-6.084
4.20,-2.734,-6.084
4.21,-2.732,-6.084
4.22,-2.734,-6.084
4.23,-2.728,-6.084
4.24,-2.719,-6.084
4.25,-2.716,-6.084
4.26,-2.716,-6.084
4.27,-2.716,-6.084
4.28,-2.719,-6.084
4.29,-2.725,-6.084
4.30,-2.728,-6.084
4.31,-2.725,-6.084
4.32,-2.723,-6.084
4.33,-2.719,-6.084
4.34,-2.719,-6.084
4.35,-2.725,-6.084
4.36,-2.728,-6.084
4.37,-2.728,-6.084
4.38,-2.719,-6.084
4.39,-2.719,-6.084
4.40,-2.725,-6.084
4.41,-2.723,-6.084
4.42,-2.719,-6.084
4.43,-2.719,-6.084
4.44,-2.719,-6.084
4.45,-2.716,-6.084
4.46,-2.716,-6.084
4.47,-2.719,-6.084
4.48,-2.725,-6.084
4.49,-2.734,-6.084
4.50,-2.737,-6.084
4.51,-2.725,-6.084
4.52,-2.723,-6.084
4.53,-2.716,-6.084
4.54,-2.716,-6.084
4.55,-2.716,-6.084
4.56,-2.716,-6.084
4.57,-2.719,-6.084
4.58,-2.725,-6.084
4.59,-2.728,-6.084
4.60,-2.725,-6.084
4.61,-2.732,-6.084
4.62,-2.734,-6.084
4.63,-2.725,-6.084
4.64,-2.719,-6.084
4.65,-2.719,-6.084
4.66,-2.719,-6.084
4.67,-2.719,-6.084
4.68,-2.723,-6.084
4.69,-2.728,-6.084
4.70,-2.725,-6.084
4.71,-2.725,-6.084
4.72,-2.728,-6.084
4.73,-2.734,-6.084
4.74,-2.719,-6.084
4.75,-2.719,-6.084
4.76,-2.719,-6.084
4.77,-2.716,-6.084
4.78,-2.725,-6.084
4.79,-2.728,-6.084
4.80,-2.725,-6.084
4.81,-2.723,-6.084
4.82,-2.732,-6.084
4.83,-2.732,-6.084
4.84,-2.725,-6.084
4.85,-2.719,-6.084
4.86,-2.716,-6.084
4.87,-2.719,-6.084
4.88,-2.725,-6.084
4.89,-2.728,-6.084
4.90,-2.725,-6.084
4.91,-2.719,-6.084
4.92,-2.728,-6.084
4.93,-2.728,-6.084
4.94,-2.719,-6.084
4.95,-2.719,-6.084
4.96,-2.719,-6.084
4.97,-2.725,-6.084
4.98,-2.728,-6.084
4.99,-2.725,-6.084
5.00,-2.723,-6.084
5.01,-2.732,-6.084
5.02,-2.732,-6.084
5.03,-2.716,-6.084
5.04,-2.716,-6.084
5.05,-2.716,-6.084
5.06,-2.719,-6.084
5.07,-2.725,-6.084
5.08,-2.725,-6.084
5.09,-2.725,-6.084
5.10,-2.732,-6.084
5.11,-2.728,-6.084
5.12,-2.716,-6.084
5.13,-2.716,-6.084
5.14,-2.719,-6.084
5.15,-2.719,-6.084
5.16,-2.728,-6.084
5.17,-2.728,-6.084
5.18,-2.732,-6.084
5.19,-2.734,-6.084
5.20,-2.719,-6.084
5.21,-2.719,-6.084
5.22,-2.719,-6.084
5.23,-2.716,-6.084
5.24,-2.719,-6.084
5.25,-2.725,-6.084
5.26,-2.734,-6.084
5.27,-2.734,-6.084
5.28,-2.723,-6.084
5.29,-2.723,-6.084
5.30,-2.719,-6.084
5.31,-2.719,-6.084
5.32,-2.716,-6.084
5.33,-2.719,-6.084
5.34,-2.734,-6.084
5.35,-2.734,-6.084
5.36,-2.725,-6.084
5.37,-2.723,-6.084
5.38,-2.719,-6.084
5.39,-2.719,-6.084
5.40,-2.719,-6.084
5.41,-2.725,-6.084
5.42,-2.728,-6.084
5.43,-2.728,-6.084
5.44,-2.728,-6.084
5.45,-2.725,-6.084
5.46,-2.723,-6.084
5.47,-2.719,-6.084
5.48,-2.719,-6.084
5.49,-2.728,-6.084
5.50,-2.723,-6.084
5.51,-2.719,-6.084
5.52,-2.725,-6.084
5.53,-2.728,-6.084
5.54,-2.725,-6.084
5.55,-2.725,-6.084
5.56,-2.734,-6.084
5.57,-2.723,-6.084
5.58,-2.719,-6.084
5.59,-2.719,-6.084
5.60,-2.719,-6.084
5.61,-2.725,-6.084
5.62,-2.728,-6.084
5.63,-2.740,-6.084
5.64,-2.725,-6.084
5.65,-2.723,-6.084
5.66,-2.719,-6.084
5.67,-2.719,-6.084
5.68,-2.719,-6.084
5.69,-2.728,-6.084
5.70,-2.737,-6.084
5.71,-2.728,-6.084
5.72,-2.725,-6.084
5.73,-2.723,-6.084
5.74,-2.723,-6.084
5.75,-2.719,-6.084
5.76,-2.728,-6.084
5.77,-2.719,-6.084
5.78,-2.719,-6.084
5.79,-2.725,-6.084
5.80,-2.728,-6.084
5.81,-2.725,-6.084
5.82,-2.734,-6.084
5.83,-2.725,-6.084
5.84,-2.723,-6.084
5.85,-2.719,-6.084
5.86,-2.723,-6.084
5.87,-2.723,-6.084
5.88,-2.734,-6.084
5.89,-2.728,-6.084
5.90,-2.725,-6.084
5.91,-2.725,-6.084
5.92,-2.719,-6.084
5.93,-2.723,-6.084
5.94,-2.728,-6.084
5.95,-2.723,-6.084
5.96,-2.723,-6.084
5.97,-2.725,-6.084
5.98,-2.728,-6.084
5.99,-2.728,-6.084
6.00,-2.734,-6.084
6.01,-2.725,-6.084
6.02,-2.725,-6.084
6.03,-2.719,-6.084
6.04,-2.723,-6.084
6.05,-2.723,-6.084
6.06,-2.740,-6.084
6.07,-2.728,-6.084
6.08,-2.725,-6.084
6.09,-2.725,-6.084
6.10,-2.725,-6.084
6.11,-2.725,-6.084
6.12,-2.732,-6.084
6.13,-2.723,-6.084
6.14,-2.723,-6.084
6.15,-2.728,-6.084
6.16,-2.732,-6.084
6.17,-2.734,-6.084
6.18,-2.728,-6.084
6.19,-2.725,-6.084
6.20,-2.725,-6.084
6.21,-2.723,-6.084
6.22,-2.725,-6.084
6.23,-2.732,-6.084
6.24,-2.725,-6.084
6.25,-2.732,-6.084
6.26,-2.725,-6.084
6.27,-2.725,-6.084
6.28,-2.734,-6.084
6.29,-2.725,-6.084
6.30,-2.719,-6.084
6.31,-2.723,-6.084
6.32,-2.725,-6.084
6.33,-2.737,-6.084
6.34,-2.732,-6.084
6.35,-2.728,-6.084
6.36,-2.728,-6.084
6.37,-2.725,-6.084
6.38,-2.732,-6.084
6.39,-2.732,-6.084
6.40,-2.723,-6.084
6.41,-2.725,-6.084
6.42,-2.728,-6.084
6.43,-2.732,-6.084
6.44,-2.734,-6.084
6.45,-2.725,-6.084
6.46,-2.725,-6.084
6.47,-2.723,-6.084
6.48,-2.725,-6.084
6.49,-2.734,-6.084
6.50,-2.725,-6.084
6.51,-2.728,-6.084
6.52,-2.728,-6.084
6.53,-2.732,-6.084
6.54,-2.732,-6.084
6.55,-2.725,-6.084
6.56,-2.725,-6.084
6.57,-2.725,-6.084
6.58,-2.734,-6.084
6.59,-2.734,-6.084
6.60,-2.728,-6.084
6.61,-2.728,-6.084
6.62,-2.728,-6.084
6.63,-2.734,-6.084
6.64,-2.725,-6.084
6.65,-2.725,-6.084
6.66,-2.725,-6.084
6.67,-2.723,-6.084
6.68,-2.740,-6.084
6.69,-2.732,-6.084
6.70,-2.728,-6.084
6.71,-2.728,-6.084
6.72,-2.737,-6.084
6.73,-2.728,-6.084
6.74,-2.725,-6.084
6.75,-2.725,-6.084
6.76,-2.728,-6.084
6.77,-2.746,-6.084
6.78,-2.728,-6.084
6.79,-2.728,-6.084
6.80,-2.728,-6.084
6.81,-2.734,-6.084
6.82,-2.725,-6.084
6.83,-2.725,-6.084
6.84,-2.725,-6.084
6.85,-2.734,-6.084
6.86,-2.740,-6.084
6.87,-2.728,-6.084
6.88,-2.728,-6.084
6.89,-2.728,-6.084
6.90,-2.734,-6.084
6.91,-2.725,-6.084
6.92,-2.728,-6.084
6.93,-2.728,-6.084
6.94,-2.737,-6.084
6.95,-2.728,-6.084
6.96,-2.728,-6.084
6.97,-2.728,-6.084
6.98,-2.725,-6.084
6.99,-2.734,-6.084
7.00,-2.728,-6.084
7.01,-2.725,-6.084
7.02,-2.734,-6.084
7.03,-2.746,-6.084
7.04,-2.728,-6.084
7.05,-2.728,-6.084
7.06,-2.728,-6.084
7.07,-2.737,-6.084
7.08,-2.725,-6.084
7.09,-2.728,-6.084
7.10,-2.725,-6.084
7.11,-2.737,-6.084
7.12,-2.732,-6.084
7.13,-2.728,-6.084
7.14,-2.732,-6.084
7.15,-2.737,-6.084
7.16,-2.728,-6.084
7.17,-2.728,-6.084
7.18,-2.728,-6.084
7.19,-2.737,-6.084
7.20,-2.734,-6.084
7.21,-2.734,-6.084
7.22,-2.734,-6.084
7.23,-2.732,-6.084
7.24,-2.734,-6.084
7.25,-2.728,-6.084
7.26,-2.728,-6.084
7.27,-2.732,-6.084
7.28,-2.737,-6.084
7.29,-2.737,-6.084
7.30,-2.734,-6.084
7.31,-2.734,-6.084
7.32,-2.734,-6.084
7.33,-2.728,-6.084
7.34,-2.728,-6.084
7.35,-2.732,-6.084
7.36,-2.734,-6.084
7.37,-2.734,-6.084
7.38,-2.737,-6.084
7.39,-2.737,-6.084
7.40,-2.732,-6.084
7.41,-2.732,-6.084
7.42,-2.728,-6.084
7.43,-2.737,-6.084
7.44,-2.728,-6.084
7.45,-2.734,-6.084
7.46,-2.740,-6.084
7.47,-2.740,-6.084
7.48,-2.732,-6.084
7.49,-2.728,-6.084
7.50,-2.728,-6.084
7.51,-2.740,-6.084
7.52,-2.728,-6.084
7.53,-2.732,-6.084
7.54,-2.740,-6.084
7.55,-2.737,-6.084
7.56,-2.734,-6.084
7.57,-2.734,-6.084
7.58,-2.737,-6.084
7.59,-2.728,-6.084
7.60,-2.732,-6.084
7.61,-2.728,-6.084
7.62,-2.746,-6.084
7.63,-2.734,-6.084
7.64,-2.734,-6.084
7.65,-2.734,-6.084
7.66,-2.734,-6.084
7.67,-2.732,-6.084
7.68,-2.728,-6.084
7.69,-2.740,-6.084
7.70,-2.737,-6.084
7.71,-2.740,-6.084
7.72,-2.737,-6.084
7.73,-2.744,-6.084
7.74,-2.734,-6.084
7.75,-2.732,-6.084
7.76,-2.737,-6.084
7.77,-2.732,-6.084
7.78,-2.732,-6.084
7.79,-2.740,-6.084
7.80,-2.746,-6.084
7.81,-2.737,-6.084
7.82,-2.734,-6.084
7.83,-2.737,-6.084
7.84,-2.732,-6.084
7.85,-2.732,-6.084
7.86,-2.728,-6.084
7.87,-2.746,-6.084
7.88,-2.740,-6.084
7.89,-2.740,-6.084
7.90,-2.744,-6.084
7.91,-2.734,-6.084
7.92,-2.737,-6.084
7.93,-2.734,-6.084
7.94,-2.740,-6.084
7.95,-2.737,-6.084
7.96,-2.740,-6.084
7.97,-2.749,-6.084
7.98,-2.737,-6.084
7.99,-2.734,-6.084
8.00,-2.734,-6.084
8.01,-2.734,-6.084
8.02,-2.734,-6.084
8.03,-2.737,-6.084
8.04,-2.752,-6.084
8.05,-2.740,-6.084
8.06,-2.737,-6.084
8.07,-2.746,-6.084
8.08,-2.737,-6.084
8.09,-2.734,-6.084
8.10,-2.737,-6.084
8.11,-2.737,-6.084
8.12,-2.737,-6.084
8.13,-2.744,-6.084
8.14,-2.749,-6.084
8.15,-2.740,-6.084
8.16,-2.737,-6.084
8.17,-2.744,-6.084
8.18,-2.734,-6.084
8.19,-2.737,-6.084
8.20,-2.737,-6.084
8.21,-2.740,-6.084
8.22,-2.744,-6.084
8.23,-2.740,-6.084
8.24,-2.740,-6.084
8.25,-2.737,-6.084
8.26,-2.737,-6.084
8.27,-2.746,-6.084
8.28,-2.734,-6.084
8.29,-2.744,-6.084
8.30,-2.758,-6.084
8.31,-2.740,-6.084
8.32,-2.740,-6.084
8.33,-2.746,-6.084
8.34,-2.737,-6.084
8.35,-2.737,-6.084
8.36,-2.746,-6.084
8.37,-2.737,-6.084
8.38,-2.744,-6.084
8.39,-2.744,-6.084
8.40,-2.740,-6.084
8.41,-2.740,-6.084
8.42,-2.740,-6.084
8.43,-2.740,-6.084
8.44,-2.737,-6.084
8.45,-2.740,-6.084
8.46,-2.746,-6.084
8.47,-2.746,-6.084
8.48,-2.744,-6.084
8.49,-2.749,-6.084
8.50,-2.740,-6.084
8.51,-2.740,-6.084
8.52,-2.749,-6.084
8.53,-2.740,-6.084
8.54,-2.746,-6.084
8.55,-2.755,-6.078
8.56,-2.744,-6.072
8.57,-2.744,-6.084
8.58,-2.752,-6.075
8.59,-2.744,-6.072
8.60,-2.740,-6.084
8.61,-2.752,-6.075
8.62,-2.744,-6.066
8.63,-2.749,-6.075
8.64,-2.752,-6.066
8.65,-2.744,-6.063
8.66,-2.744,-6.069
8.67,-2.749,-6.063
8.68,-2.744,-6.072
8.69,-2.740,-6.075
8.70,-2.749,-6.063
8.71,-2.749,-6.057
8.72,-2.752,-6.063
8.73,-2.746,-6.054
8.74,-2.746,-6.051
8.75,-2.746,-6.057
8.76,-2.744,-6.060
8.77,-2.744,-6.063
8.78,-2.744,-6.054
8.79,-2.749,-6.048
8.80,-2.752,-6.048
8.81,-2.755,-6.051
8.82,-2.746,-6.045
8.83,-2.746,-6.054
8.84,-2.752,-6.048
8.85,-2.746,-6.051
8.86,-2.744,-6.054
8.87,-2.761,-6.039
8.88,-2.752,-6.036
8.89,-2.752,-6.048
8.90,-2.761,-6.039
8.91,-2.744,-6.033
8.92,-2.746,-6.039
8.93,-2.752,-6.036
8.94,-2.749,-6.039
8.95,-2.749,-6.030
8.96,-2.752,-6.027
8.97,-2.758,-6.024
8.98,-2.758,-6.027
8.99,-2.749,-6.024
9.00,-2.749,-6.033
9.01,-2.758,-6.030
9.02,-2.749,-6.030
9.03,-2.746,-6.030
9.04,-2.764,-6.018
9.05,-2.755,-6.012
9.06,-2.752,-6.018
9.07,-2.752,-6.015
9.08,-2.749,-6.012
9.09,-2.755,-6.015
9.10,-2.749,-6.015
9.11,-2.752,-6.027
9.12,-2.764,-6.009
9.13,-2.758,-6.003
9.14,-2.758,-6.015
9.15,-2.761,-6.000
9.16,-2.752,-6.000
9.17,-2.752,-6.006
9.18,-2.749,-6.009
9.19,-2.752,-6.018
9.20,-2.761,-6.000
9.21,-2.758,-5.994
9.22,-2.761,-6.006
9.23,-2.764,-5.994
9.24,-2.758,-5.991
9.25,-2.755,-5.997
9.26,-2.752,-5.994
9.27,-2.755,-6.012
9.28,-2.764,-5.991
9.29,-2.758,-5.985
9.30,-2.764,-5.997
9.31,-2.764,-5.985
9.32,-2.761,-5.982
9.33,-2.758,-5.985
9.34,-2.758,-5.982
9.35,-2.755,-6.000
9.36,-2.764,-5.991
9.37,-2.755,-5.979
9.38,-2.761,-5.982
9.39,-2.761,-5.973
9.40,-2.761,-5.970
9.41,-2.767,-5.976
9.42,-2.758,-5.970
9.43,-2.761,-5.988
9.44,-2.767,-5.979
9.45,-2.761,-5.970
9.46,-2.761,-5.967
9.47,-2.764,-5.964
9.48,-2.764,-5.976
9.49,-2.776,-5.967
9.50,-2.761,-5.964
9.51,-2.761,-5.967
9.52,-2.761,-5.970
9.53,-2.758,-5.976
9.54,-2.770,-5.958
9.55,-2.764,-5.952
9.56,-2.770,-5.961
9.57,-2.764,-5.952
9.58,-2.764,-5.952
9.59,-2.773,-5.952
9.60,-2.764,-5.952
9.61,-2.764,-5.967
9.62,-2.764,-5.949
9.63,-2.764,-5.946
9.64,-2.782,-5.946
9.65,-2.767,-5.940
9.66,-2.767,-5.952
9.67,-2.770,-5.937
9.68,-2.764,-5.940
9.69,-2.773,-5.952
9.70,-2.764,-5.946
9.71,-2.767,-5.946
9.72,-2.773,-5.931
9.73,-2.776,-5.940
9.74,-2.782,-5.937
9.75,-2.767,-5.931
9.76,-2.767,-5.937
9.77,-2.767,-5.922
9.78,-2.767,-5.940
9.79,-2.779,-5.937
9.80,-2.767,-5.922
9.81,-2.776,-5.925
9.82,-2.776,-5.922
9.83,-2.776,-5.928
9.84,-2.788,-5.922
9.85,-2.773,-5.916
9.86,-2.773,-5.925
9.87,-2.770,-5.925
9.88,-2.773,-5.931
9.89,-2.785,-5.913
9.90,-2.776,-5.910
9.91,-2.788,-5.916
9.92,-2.776,-5.910
9.93,-2.779,-5.916
